id,date,hour,bc_price,bc_demand,ab_price,ab_demand,transfer,bc_price_evo
11502,0.911376,0.765957,0.043623,0.460875,0.002831,0.425168,0.610526,DOWN
11503,0.026813,0.787234,0.096343,0.470842,0.003467,0.422915,0.414912,UP
11504,0.446662,0.829787,0.095082,0.690717,0.00628,0.601502,0.561404,UP
11505,0.013495,0.93617,0.074817,0.513538,0.003467,0.422915,0.414912,UP
11506,0.465643,0.340426,0.056263,0.571854,0.00387,0.518125,0.478509,UP
11507,0.902748,0.723404,0.072265,0.52053,0.004819,0.567582,0.490351,UP
11508,0.460024,0.638298,0.030353,0.456858,0.002036,0.530295,0.236404,DOWN
11509,0.000708,0.425532,0.095773,0.564713,0.003467,0.422915,0.414912,DOWN
11510,0.468873,0.234043,0.028281,0.368492,0.001888,0.151735,0.603947,DOWN
11511,0.443299,1.0,0.044374,0.479024,0.002991,0.44666,0.57807,DOWN
11512,0.451927,0.255319,0.04002,0.457156,0.002212,0.36898,0.765789,DOWN
11513,0.911818,0.276596,0.040471,0.195031,0.002603,0.182289,0.795175,DOWN
11514,0.451175,0.12766,0.04011,0.31687,0.002648,0.348783,0.658772,DOWN
11515,0.893899,0.765957,0.09214,0.867301,0.006192,0.758933,0.436842,DOWN
11516,0.43883,0.680851,0.053891,0.283844,0.003467,0.422915,0.414912,DOWN
11517,0.456794,0.06383,0.02669,0.245463,0.001778,0.371051,0.681579,DOWN
11518,0.885005,0.446809,0.089138,0.481107,0.005852,0.353703,0.483772,UP
11519,0.881377,0.106383,0.029152,0.158435,0.001851,0.273692,0.72193,DOWN
11520,0.872174,0.382979,0.029723,0.556531,0.001944,0.59218,0.642105,UP
11521,0.461086,0.06383,0.030173,0.202916,0.002059,0.301916,0.421053,UP
11522,0.425645,0.0,0.056923,0.199197,0.003467,0.422915,0.414912,DOWN
11523,0.433432,0.255319,0.074577,0.386046,0.003467,0.422915,0.414912,UP
11524,0.903102,0.340426,0.06545,0.53853,0.004358,0.561108,0.496053,DOWN
11525,0.027255,0.276596,0.101657,0.3072,0.003467,0.422915,0.414912,UP
11526,0.876997,0.510638,0.036208,0.402708,0.002408,0.296737,0.538596,UP
11527,0.014026,0.382979,0.075627,0.578102,0.003467,0.422915,0.414912,UP
11528,0.460245,0.404255,0.113726,0.56382,0.00775,0.567323,0.303947,UP
11529,0.898987,0.404255,0.096373,0.65546,0.006429,0.68436,0.425,UP
11530,0.01761,1.0,0.084844,0.511901,0.003467,0.422915,0.414912,UP
11531,0.032034,0.06383,0.056923,0.115442,0.003467,0.422915,0.414912,DOWN
11532,0.469891,0.468085,0.102048,0.783398,0.006859,0.655878,0.380263,DOWN
11533,0.456617,0.06383,0.040681,0.47828,0.002663,0.488089,0.627632,UP
11534,0.443476,0.191489,0.033535,0.184766,0.00182,0.266442,0.765789,DOWN
11535,0.876864,0.659574,0.029152,0.533918,0.001986,0.505438,0.387281,DOWN
11536,0.438255,0.638298,0.053441,0.311663,0.003467,0.422915,0.414912,DOWN
11537,0.001018,0.12766,0.076138,0.248438,0.003467,0.422915,0.414912,UP
11538,0.013495,0.617021,0.041431,0.475156,0.003467,0.422915,0.414912,DOWN
11539,0.893677,0.489362,0.044013,0.466825,0.00275,0.372087,0.665351,DOWN
11540,0.894208,0.404255,0.100877,0.795894,0.006849,0.786639,0.398246,UP
11541,0.022787,0.723404,0.09217,0.451056,0.003467,0.422915,0.414912,UP
11542,0.455688,0.106383,0.037048,0.366409,0.00253,0.379596,0.662281,DOWN
11543,0.018318,0.042553,0.046866,0.396459,0.003467,0.422915,0.414912,DOWN
11544,0.907084,0.638298,0.07842,0.451503,0.005262,0.612895,0.365789,UP
11545,0.880271,0.446809,0.038039,0.557423,0.002644,0.504402,0.279825,DOWN
11546,0.425468,0.808511,0.09265,0.451056,0.003467,0.422915,0.414912,DOWN
11547,0.43883,0.957447,0.049898,0.33249,0.003467,0.422915,0.414912,DOWN
11548,0.01376,0.617021,0.068452,0.301398,0.003467,0.422915,0.414912,UP
11549,0.912172,0.489362,0.146842,0.530943,0.010079,0.550492,0.257895,UP
11550,0.871997,0.744681,0.041041,0.503124,0.002115,0.297514,0.873246,UP
11551,0.443343,0.510638,0.043593,0.506843,0.002983,0.532108,0.405263,DOWN
11552,0.465555,0.489362,0.046565,0.517554,0.003398,0.353703,0.161404,DOWN
11553,0.434096,0.702128,0.057043,0.5241,0.003467,0.422915,0.414912,UP
11554,0.433476,1.0,0.051849,0.38188,0.003467,0.422915,0.414912,DOWN
11555,0.880404,0.893617,0.02684,0.469949,0.00183,0.469705,0.488596,DOWN
11556,0.031503,0.93617,0.10496,0.431568,0.003467,0.422915,0.414912,UP
11557,0.464493,0.531915,0.0269,0.267182,0.001795,0.194718,0.666228,DOWN
11558,0.468873,0.914894,0.027201,0.383814,0.001789,0.151994,0.760088,DOWN
11559,0.442768,0.319149,0.07908,0.588069,0.005422,0.51217,0.475439,UP
11560,0.884651,0.978723,0.029693,0.469949,0.00199,0.460124,0.507895,UP
11561,0.446706,0.425532,0.084184,0.687891,0.005702,0.644485,0.426754,UP
11562,0.868192,0.234043,0.029272,0.37712,0.001865,0.381668,0.740789,DOWN
11563,0.898633,0.744681,0.114807,0.787414,0.007665,0.685396,0.339035,UP
11564,0.022698,0.574468,0.075718,0.258852,0.003467,0.422915,0.414912,DOWN
11565,0.455555,0.659574,0.032214,0.348111,0.001543,0.238736,0.854825,DOWN
11566,0.42476,0.574468,0.082833,0.451205,0.003467,0.422915,0.414912,DOWN
11567,0.009911,0.829787,0.041281,0.660369,0.003467,0.422915,0.414912,DOWN
11568,0.013141,0.425532,0.041582,0.423237,0.003467,0.422915,0.414912,DOWN
11569,0.00969,0.574468,0.092861,0.613508,0.003467,0.422915,0.414912,UP
11570,0.022079,0.404255,0.056263,0.317465,0.003467,0.422915,0.414912,DOWN
11571,0.005309,0.510638,0.077939,0.554151,0.003467,0.422915,0.414912,DOWN
11572,0.877129,0.851064,0.034826,0.492859,0.002395,0.473071,0.338596,DOWN
11573,0.438963,0.723404,0.074967,0.487355,0.003467,0.422915,0.414912,UP
11574,0.474492,0.553191,0.044134,0.488099,0.00297,0.351372,0.523246,DOWN
11575,0.881023,0.787234,0.029302,0.409104,0.001847,0.418436,0.746053,UP
11576,0.438034,0.361702,0.089678,0.472478,0.003467,0.422915,0.414912,UP
11577,0.000708,0.723404,0.095773,0.587474,0.003467,0.422915,0.414912,UP
11578,0.443432,0.404255,0.081212,0.566201,0.005661,0.629726,0.363596,UP
11579,0.893899,0.914894,0.042752,0.631657,0.002871,0.524858,0.614912,DOWN
11580,0.460201,0.425532,0.048907,0.563374,0.003313,0.580787,0.261404,UP
11581,0.468785,0.0,0.02651,0.219429,0.001747,0.252978,0.575877,DOWN
11582,0.456617,0.212766,0.025489,0.27834,0.001568,0.293112,0.855702,DOWN
11583,0.911951,0.234043,0.064519,0.394079,0.004344,0.443035,0.47193,UP
11584,0.889341,0.12766,0.018194,0.136566,0.001186,0.290523,0.720175,DOWN
11585,0.429715,0.489362,0.085775,0.6205,0.003467,0.422915,0.414912,UP
11586,0.468829,0.468085,0.031314,0.501636,0.002113,0.311497,0.498246,DOWN
11587,0.433432,0.595745,0.0786,0.599375,0.003467,0.422915,0.414912,UP
11588,0.01376,0.829787,0.045394,0.555192,0.003467,0.422915,0.414912,DOWN
11589,0.876466,0.638298,0.030984,0.576317,0.001955,0.516572,0.669737,UP
11590,0.907747,0.489362,0.086406,0.512943,0.005744,0.557483,0.454386,UP
11591,0.009247,0.12766,0.056443,0.330556,0.003467,0.422915,0.414912,DOWN
11592,0.429273,0.702128,0.100546,0.474115,0.003467,0.422915,0.414912,UP
11593,0.01376,0.914894,0.045154,0.408956,0.003467,0.422915,0.414912,DOWN
11594,0.438653,0.297872,0.05305,0.38069,0.003467,0.422915,0.414912,UP
11595,0.872307,0.978723,0.033145,0.291877,0.001843,0.272657,0.867982,UP
11596,0.022521,0.234043,0.066861,0.202321,0.003467,0.422915,0.414912,DOWN
11597,0.465289,0.319149,0.046265,0.450461,0.003224,0.471517,0.240789,UP
11598,0.456042,0.191489,0.028011,0.250521,0.001882,0.269291,0.712719,DOWN
11599,0.004911,0.808511,0.091119,0.67108,0.003467,0.422915,0.414912,UP
11600,0.013893,0.787234,0.085325,0.800208,0.003467,0.422915,0.414912,UP
11601,0.890005,0.617021,0.028942,0.618715,0.003803,0.674003,0.343421,DOWN
11602,0.889341,0.87234,0.045244,0.499702,0.001934,0.389436,0.634211,UP
11603,0.464625,0.787234,0.068962,0.535109,0.004796,0.515536,0.248246,UP
11604,0.004956,0.382979,0.043023,0.628384,0.003467,0.422915,0.414912,DOWN
11605,0.000133,0.042553,0.074517,0.395567,0.003467,0.422915,0.414912,UP
11606,0.437812,0.893617,0.059535,0.341863,0.003467,0.422915,0.414912,UP
11607,0.013628,0.319149,0.041131,0.523802,0.003467,0.422915,0.414912,DOWN
11608,0.447901,0.468085,0.042722,0.657394,0.002902,0.575091,0.483772,UP
11609,0.451617,0.723404,0.056833,0.749926,0.003733,0.694459,0.461842,UP
11610,0.460422,0.361702,0.02582,0.462511,0.00172,0.330917,0.551316,DOWN
11611,0.008716,0.531915,0.075417,0.555043,0.003467,0.422915,0.414912,DOWN
11612,0.903633,0.702128,0.083614,0.559952,0.005519,0.455463,0.627632,UP
11613,0.465643,0.191489,0.02657,0.202916,0.001791,0.214656,0.578947,DOWN
11614,0.902571,0.148936,0.044073,0.107111,0.002927,0.250129,0.548246,DOWN
11615,0.45206,0.319149,0.06635,0.697858,0.004672,0.639565,0.285088,UP
11616,0.903323,0.319149,0.037318,0.455668,0.002524,0.468928,0.356579,DOWN
11617,0.473696,0.659574,0.043743,0.467569,0.002873,0.3739,0.830263,UP
11618,0.876333,0.191489,0.02621,0.239066,0.001188,0.345158,0.813158,DOWN
11619,0.013628,0.021277,0.108833,0.481404,0.003467,0.422915,0.414912,UP
11620,0.469669,0.382979,0.046235,0.450907,0.003093,0.351113,0.520614,UP
11621,0.912482,0.617021,0.07944,0.511009,0.005395,0.545572,0.387719,UP
11622,0.009911,0.851064,0.041732,0.641476,0.003467,0.422915,0.414912,DOWN
11623,0.009734,0.489362,0.076018,0.552514,0.003467,0.422915,0.414912,UP
11624,0.474094,0.212766,0.028612,0.262719,0.001745,0.23304,0.810965,DOWN
11625,0.456661,0.234043,0.029482,0.327879,0.001554,0.308907,0.812281,DOWN
11626,0.881067,0.702128,0.112766,0.535109,0.007856,0.505697,0.361404,UP
11627,0.469846,0.148936,0.027621,0.177923,0.001872,0.243138,0.569737,DOWN
11628,0.004557,0.702128,0.110964,0.506248,0.003467,0.422915,0.414912,UP
11629,0.43383,0.914894,0.045334,0.413121,0.003467,0.422915,0.414912,DOWN
11630,0.023141,0.87234,0.071364,0.343201,0.003467,0.422915,0.414912,DOWN
11631,0.017698,0.042553,0.07842,0.453734,0.003467,0.422915,0.414912,UP
11632,0.030972,0.829787,0.059595,0.304969,0.003467,0.422915,0.414912,DOWN
11633,0.889341,0.106383,0.025519,0.163939,0.00155,0.318488,0.67807,DOWN
11634,0.460643,0.319149,0.049988,0.524398,0.003403,0.546349,0.285526,UP
11635,0.000619,0.446809,0.122703,0.546415,0.003467,0.422915,0.414912,UP
11636,0.447414,0.510638,0.057524,0.601755,0.004231,0.6116,0.224123,UP
11637,0.469846,0.382979,0.508917,0.704255,0.034804,0.787416,0.192982,UP
11638,0.47374,0.93617,0.028612,0.343648,0.001685,0.216468,0.834211,DOWN
11639,0.443122,0.659574,0.048877,0.483338,0.003353,0.517607,0.419737,DOWN
11640,0.880359,0.06383,0.053681,0.284885,0.00366,0.332988,0.356579,UP
11641,0.474183,0.617021,0.031464,0.479768,0.002106,0.271621,0.70614,UP
11642,0.018627,0.489362,0.07902,0.406873,0.003467,0.422915,0.414912,UP
11643,0.443299,0.361702,0.074577,0.590003,0.005073,0.578457,0.363596,UP
11644,0.433698,0.361702,0.069323,0.335168,0.003467,0.422915,0.414912,UP
11645,0.473563,0.808511,0.024799,0.407022,0.001639,0.357846,0.517982,DOWN
11646,0.442901,0.042553,0.063408,0.431717,0.004327,0.409373,0.4,UP
11647,0.469537,0.468085,0.049177,0.518744,0.003272,0.484982,0.470614,UP
11648,0.447148,0.595745,0.069022,0.575275,0.004813,0.62869,0.353947,UP
11649,0.875846,0.957447,0.035007,0.448081,0.001386,0.308648,0.813158,UP
11650,0.000177,0.723404,0.072745,0.363136,0.003467,0.422915,0.414912,UP
11651,0.968895,0.404255,0.038369,0.452841,0.002293,0.295443,0.729386,DOWN
11652,0.86713,0.638298,0.06587,0.498364,0.004526,0.377266,0.344737,UP
11653,0.875979,0.765957,0.029482,0.522017,0.000972,0.401864,0.725439,DOWN
11654,0.881244,0.404255,0.029963,0.560994,0.002056,0.557742,0.454825,DOWN
11655,0.443122,0.404255,0.049898,0.570217,0.003444,0.570948,0.35,DOWN
11656,0.898058,0.297872,0.073856,0.612764,0.004809,0.558519,0.582895,UP
11657,0.027123,0.93617,0.07923,0.408956,0.003467,0.422915,0.414912,UP
11658,0.912084,0.404255,0.073856,0.433651,0.004823,0.418954,0.662281,UP
11659,0.018362,0.531915,0.068422,0.279381,0.003467,0.422915,0.414912,UP
11660,0.437812,0.234043,0.048817,0.209908,0.003467,0.422915,0.414912,UP
11661,0.424627,0.489362,0.080611,0.322969,0.003467,0.422915,0.414912,UP
11662,0.018406,0.851064,0.054912,0.458643,0.003467,0.422915,0.414912,DOWN
11663,0.872262,0.297872,0.032485,0.34097,0.001425,0.287157,0.895175,UP
11664,0.000133,0.021277,0.075868,0.434543,0.003467,0.422915,0.414912,UP
11665,0.031503,0.829787,0.057314,0.424427,0.003467,0.422915,0.414912,DOWN
11666,0.890226,0.340426,0.695419,0.616186,0.000837,0.397462,0.414912,UP
11667,0.871731,0.106383,0.064999,0.282356,0.004236,0.359399,0.677193,UP
11668,0.009292,0.297872,0.110124,0.644897,0.003467,0.422915,0.414912,UP
11669,0.000177,0.404255,0.072745,0.428593,0.003467,0.422915,0.414912,DOWN
11670,0.91173,0.93617,0.051699,0.441535,0.00334,0.33014,0.619298,DOWN
11671,0.030972,0.787234,0.077489,0.299018,0.003467,0.422915,0.414912,UP
11672,0.017521,0.93617,0.106701,0.529158,0.003467,0.422915,0.414912,UP
11673,0.013937,0.531915,0.107001,0.617525,0.003467,0.422915,0.414912,UP
11674,0.031061,0.170213,0.051429,0.133145,0.003467,0.422915,0.414912,DOWN
11675,0.433963,0.085106,0.041131,0.142517,0.003467,0.422915,0.414912,DOWN
11676,0.898854,0.106383,0.044704,0.254835,0.002973,0.329104,0.506579,DOWN
11677,0.867307,0.808511,0.063618,0.581672,0.004306,0.580787,0.437719,DOWN
11678,0.017477,0.404255,0.113516,0.593425,0.003467,0.422915,0.414912,UP
11679,0.02199,0.87234,0.047286,0.368789,0.003467,0.422915,0.414912,DOWN
11680,0.473563,0.255319,0.019845,0.077358,0.001323,0.058001,0.751316,DOWN
11681,0.009115,0.595745,0.082052,0.464148,0.003467,0.422915,0.414912,UP
11682,0.437812,0.808511,0.054912,0.462957,0.003467,0.422915,0.414912,DOWN
11683,0.452281,0.531915,0.033025,0.588367,0.002221,0.602538,0.538158,DOWN
11684,0.469714,0.148936,0.022727,0.08554,0.001525,0.142154,0.705263,DOWN
11685,0.02668,0.893617,0.050498,0.304671,0.003467,0.422915,0.414912,DOWN
11686,0.004159,0.0,0.044134,0.486909,0.003467,0.422915,0.414912,DOWN
11687,0.424583,0.702128,0.074817,0.374888,0.003467,0.422915,0.414912,UP
11688,0.889562,0.617021,0.027831,0.501785,0.001975,0.540135,0.274561,DOWN
11689,0.455688,0.765957,0.067641,0.798869,0.004591,0.684102,0.473246,UP
11690,0.894429,0.021277,0.061096,0.558167,0.003978,0.464008,0.611842,DOWN
11691,0.005221,0.042553,0.086075,0.465933,0.003467,0.422915,0.414912,UP
11692,0.45206,0.085106,0.040891,0.418774,0.002825,0.445365,0.514912,DOWN
11693,0.456263,0.297872,0.034706,0.573788,0.002347,0.53159,0.573684,DOWN
11694,0.017654,0.191489,0.060346,0.189527,0.003467,0.422915,0.414912,DOWN
11695,0.907924,0.978723,0.083463,0.472925,0.005654,0.454169,0.384211,UP
11696,0.881288,0.255319,0.027681,0.139244,0.001799,0.170896,0.706579,DOWN
11697,0.452237,0.744681,0.036057,0.767034,0.002356,0.654583,0.579386,UP
11698,0.009646,0.489362,0.041281,0.533621,0.003467,0.422915,0.414912,DOWN
11699,0.885403,0.0,0.040261,0.336805,0.002009,0.332988,0.734649,DOWN
11700,8.8e-05,0.617021,0.047106,0.446742,0.003467,0.422915,0.414912,UP
11701,0.008938,0.340426,0.074967,0.681642,0.003467,0.422915,0.414912,DOWN
11702,0.880669,0.489362,0.037889,0.334127,0.002291,0.211289,0.884649,DOWN
11703,0.880404,0.723404,0.034226,0.348408,0.002189,0.256603,0.703947,DOWN
11704,0.461042,0.042553,0.033025,0.413567,0.002246,0.381668,0.385526,UP
11705,0.03199,0.638298,0.074817,0.30482,0.003467,0.422915,0.414912,UP
11706,0.442414,0.510638,0.075507,0.518744,0.005187,0.503366,0.500526,UP
11707,0.460201,0.702128,0.038579,0.509372,0.002698,0.541947,0.232895,UP
11708,0.469846,0.765957,0.096734,0.615442,0.006635,0.564474,0.314912,DOWN
11709,0.434361,0.021277,0.044134,0.191312,0.003467,0.422915,0.414912,DOWN
11710,0.026503,0.468085,0.106221,0.465784,0.003467,0.422915,0.414912,UP
11711,0.000442,0.468085,0.149634,0.530943,0.003467,0.422915,0.414912,UP
11712,0.469006,0.595745,0.047346,0.529604,0.003182,0.483946,0.352632,UP
11713,0.8935,0.191489,0.037649,0.279084,0.002399,0.371569,0.759211,DOWN
11714,0.027565,1.0,0.059265,0.229991,0.003467,0.422915,0.414912,DOWN
11715,0.42976,0.148936,0.041431,0.159476,0.003467,0.422915,0.414912,DOWN
11716,0.871864,0.787234,0.031584,0.590598,0.002081,0.45883,0.636404,DOWN
11717,0.030839,0.06383,0.053591,0.197114,0.003467,0.422915,0.414912,DOWN
11718,0.018362,0.851064,0.084514,0.433502,0.003467,0.422915,0.414912,UP
11719,0.000531,0.404255,0.080731,0.387385,0.003467,0.422915,0.414912,UP
11720,0.023008,0.106383,0.063468,0.096549,0.003467,0.422915,0.414912,DOWN
11721,0.456175,0.170213,0.02693,0.126599,0.000862,0.175039,0.74386,DOWN
11722,0.022079,0.0,0.045965,0.253794,0.003467,0.422915,0.414912,DOWN
11723,0.023096,0.191489,0.057704,0.187891,0.003467,0.422915,0.414912,DOWN
11724,0.44352,0.851064,0.059956,0.556531,0.004036,0.39565,0.602193,UP
11725,0.018008,0.042553,0.089258,0.449122,0.003467,0.422915,0.414912,UP
11726,0.867218,0.723404,0.029332,0.407617,0.002007,0.352667,0.472807,DOWN
11727,0.456661,0.468085,0.033085,0.554002,0.002246,0.563956,0.556579,DOWN
11728,0.903234,0.574468,0.087426,0.475305,0.00591,0.561885,0.360088,UP
11729,0.903633,0.617021,0.116729,0.574085,0.007698,0.44407,0.627632,UP
11730,0.01792,0.765957,0.081002,0.59283,0.003467,0.422915,0.414912,UP
11731,0.456263,0.87234,0.040501,0.644749,0.002678,0.529001,0.653509,UP
11732,0.872174,0.638298,0.266933,0.693097,0.017306,0.682548,0.540789,UP
11733,0.009557,0.553191,0.041642,0.537191,0.003467,0.422915,0.414912,DOWN
11734,0.013008,0.638298,0.041281,0.48557,0.003467,0.422915,0.414912,DOWN
11735,0.018495,0.744681,0.046565,0.47709,0.003467,0.422915,0.414912,DOWN
11736,0.018052,0.659574,0.064339,0.243975,0.003467,0.422915,0.414912,DOWN
11737,0.898544,0.425532,0.09226,0.555043,0.005754,0.416106,0.651754,UP
11738,0.866953,0.87234,0.030323,0.314341,0.002023,0.254531,0.779386,DOWN
11739,0.433919,0.93617,0.046505,0.419369,0.003467,0.422915,0.414912,DOWN
11740,0.004557,0.106383,0.063648,0.176733,0.003467,0.422915,0.414912,DOWN
11741,0.442326,0.851064,0.05311,0.363582,0.003614,0.31305,0.500526,UP
11742,0.455821,0.851064,0.041672,0.607111,0.002831,0.403677,0.670175,DOWN
11743,0.911774,0.148936,0.041131,0.122583,0.00268,0.230709,0.65,DOWN
11744,0.871953,0.297872,0.02672,0.359268,0.001462,0.288711,0.854825,DOWN
11745,0.009513,0.468085,0.041642,0.617525,0.003467,0.422915,0.414912,DOWN
11746,0.424848,0.957447,0.062838,0.380839,0.003467,0.422915,0.414912,UP
11747,0.455998,0.191489,0.030984,0.248289,0.002052,0.275505,0.82193,DOWN
11748,0.982169,0.829787,0.063678,0.659774,0.004275,0.587002,0.415789,DOWN
11749,0.889076,0.978723,0.029092,0.480363,0.001967,0.45391,0.502193,UP
11750,0.464758,0.808511,0.028462,0.422047,0.001926,0.321077,0.488158,UP
11751,0.031901,0.106383,0.055242,0.047307,0.003467,0.422915,0.414912,DOWN
11752,0.005354,0.702128,0.088297,0.559209,0.003467,0.422915,0.414912,UP
11753,0.004159,1.0,0.043983,0.35302,0.003467,0.422915,0.414912,DOWN
11754,0.014336,0.06383,0.040591,0.429039,0.003467,0.422915,0.414912,DOWN
11755,0.459935,0.914894,0.033475,0.449569,0.00232,0.408856,0.375,DOWN
11756,0.429539,0.595745,0.082593,0.401517,0.003467,0.422915,0.414912,UP
11757,0.009115,0.531915,0.061577,0.488248,0.003467,0.422915,0.414912,DOWN
11758,0.443476,0.723404,0.084004,0.627194,0.005837,0.599171,0.507456,UP
11759,0.438432,0.276596,0.061247,0.400774,0.003467,0.422915,0.414912,UP
11760,0.000929,0.638298,0.043683,0.444957,0.003467,0.422915,0.414912,DOWN
11761,0.872528,0.085106,0.035037,0.221363,0.001415,0.32522,0.813158,DOWN
11762,0.018052,0.723404,0.069713,0.282505,0.003467,0.422915,0.414912,UP
11763,0.000398,0.957447,0.13093,0.49033,0.003467,0.422915,0.414912,UP
11764,0.430025,0.340426,0.101957,0.581672,0.003467,0.422915,0.414912,UP
11765,0.871643,0.893617,0.035397,0.435882,0.002094,0.27913,0.883772,UP
11766,0.447237,0.93617,0.039,0.552365,0.001514,0.346194,0.765789,DOWN
11767,0.027432,0.851064,0.061036,0.417733,0.003467,0.422915,0.414912,DOWN
11768,0.911597,0.212766,0.06566,0.320143,0.004294,0.356551,0.738596,UP
11769,0.027034,0.595745,0.097304,0.447337,0.003467,0.422915,0.414912,UP
11770,0.464537,0.148936,0.020506,0.062481,0.001373,0.210513,0.657456,DOWN
11771,0.915712,0.382979,0.096073,0.569325,0.00656,0.578457,0.264035,UP
11772,0.433476,0.808511,0.089168,0.493008,0.003467,0.422915,0.414912,UP
11773,0.018627,0.404255,0.106851,0.463255,0.003467,0.422915,0.414912,UP
11774,0.44237,0.617021,0.081902,0.491074,0.005719,0.443294,0.500526,UP
11775,0.434096,0.297872,0.055242,0.493157,0.003467,0.422915,0.414912,UP
11776,0.446839,0.404255,0.043653,0.63493,0.003024,0.527447,0.567982,UP
11777,0.030751,0.638298,0.11862,0.589408,0.003467,0.422915,0.414912,UP
11778,0.460157,0.659574,0.02693,0.278637,0.001795,0.218281,0.648246,DOWN
11779,0.872085,0.085106,0.02609,0.162749,0.000827,0.311497,0.754386,DOWN
11780,0.907305,0.319149,0.087667,0.458792,0.005683,0.597618,0.550439,DOWN
11781,0.434361,0.340426,0.071484,0.524993,0.003467,0.422915,0.414912,UP
11782,0.433609,0.659574,0.07854,0.489586,0.003467,0.422915,0.414912,UP
11783,0.014114,0.319149,0.106311,0.579738,0.003467,0.422915,0.414912,UP
11784,0.027477,0.382979,0.076888,0.558167,0.003467,0.422915,0.414912,UP
11785,0.464714,0.574468,0.048127,0.45418,0.003344,0.492491,0.259649,UP
11786,0.446794,0.680851,0.054491,0.520976,0.003687,0.490161,0.522807,UP
11787,0.442724,0.404255,0.099255,0.594615,0.006757,0.567323,0.382895,UP
11788,0.46936,0.255319,0.031554,0.222107,0.002102,0.256862,0.530263,DOWN
11789,0.907305,1.0,0.084064,0.445701,0.00581,0.516572,0.474123,DOWN
11790,0.442193,0.382979,0.091269,0.538381,0.003467,0.422915,0.414912,UP
11791,0.424583,0.893617,0.07866,0.30601,0.003467,0.422915,0.414912,UP
11792,0.442503,0.319149,0.070043,0.501488,0.004813,0.538063,0.500526,UP
11793,0.877129,0.787234,0.056383,0.620946,0.003922,0.562403,0.192544,UP
11794,0.889297,0.574468,0.029092,0.341119,0.001886,0.388141,0.660526,DOWN
11795,0.460776,0.0,0.033025,0.333085,0.002279,0.331952,0.258333,DOWN
11796,0.022875,0.319149,0.049838,0.428295,0.003467,0.422915,0.414912,DOWN
11797,0.89027,0.893617,0.10499,0.594168,0.006853,0.415329,0.731579,UP
11798,0.433521,0.170213,0.071064,0.178816,0.003467,0.422915,0.414912,DOWN
11799,0.875846,0.978723,0.040681,0.433353,0.002545,0.386846,0.701316,UP
11800,0.022211,0.808511,0.047286,0.45537,0.003467,0.422915,0.414912,DOWN
11801,0.880404,0.191489,0.02696,0.140286,0.001739,0.246763,0.80614,DOWN
11802,0.434538,0.978723,0.050288,0.321779,0.003467,0.422915,0.414912,UP
11803,0.018097,0.553191,0.089678,0.490181,0.003467,0.422915,0.414912,UP
11804,0.898766,0.702128,0.058575,0.561291,0.003781,0.563698,0.600877,DOWN
11805,0.907438,0.87234,0.075027,0.40598,0.005133,0.445106,0.4,UP
11806,0.023052,0.085106,0.046866,0.11321,0.003467,0.422915,0.414912,DOWN
11807,0.45206,0.234043,0.033265,0.348855,0.002252,0.338944,0.660526,DOWN
11808,0.890315,0.425532,0.029092,0.699345,0.002002,0.669342,0.300877,DOWN
11809,0.86828,0.446809,0.033145,0.475305,0.002079,0.379078,0.817105,UP
11810,0.424583,0.212766,0.058394,0.144897,0.003467,0.422915,0.414912,UP
11811,0.87182,0.851064,0.02648,0.472032,0.001732,0.480321,0.635526,DOWN
11812,0.433786,0.744681,0.047886,0.448378,0.003467,0.422915,0.414912,DOWN
11813,0.446839,0.148936,0.006725,0.228801,0.000436,0.19912,0.565351,DOWN
11814,0.474006,0.723404,0.029813,0.417733,0.002019,0.35189,0.664912,UP
11815,0.46905,0.085106,0.032034,0.153823,0.002117,0.247281,0.595175,DOWN
11816,0.000841,0.978723,0.122703,0.378161,0.003467,0.422915,0.414912,UP
11817,0.438742,0.553191,0.060496,0.521273,0.003467,0.422915,0.414912,UP
11818,0.894518,0.893617,0.060586,0.637905,0.004032,0.547903,0.548246,DOWN
11819,0.86797,0.680851,0.049418,0.421452,0.003141,0.332729,0.830263,UP
11820,0.88912,0.276596,0.029152,0.448378,0.001971,0.467374,0.390789,UP
11821,0.867705,0.723404,0.035937,0.43856,0.002077,0.294407,0.817105,UP
11822,0.890359,0.404255,0.029182,0.745463,0.002011,0.719575,0.292982,DOWN
11823,0.018362,0.638298,0.062267,0.221511,0.003467,0.422915,0.414912,DOWN
11824,0.907393,0.042553,0.076798,0.386046,0.005206,0.455722,0.43114,UP
11825,0.876687,0.425532,0.032064,0.497471,0.002023,0.383221,0.726316,UP
11826,0.469537,0.638298,0.049748,0.536447,0.003292,0.469187,0.459649,UP
11827,0.456573,0.12766,0.030353,0.31449,0.001851,0.379078,0.658333,DOWN
11828,0.876643,0.234043,0.029392,0.394377,0.001855,0.42465,0.578509,UP
11829,0.433919,0.191489,0.044884,0.199197,0.003467,0.422915,0.414912,DOWN
11830,0.425689,0.319149,0.091359,0.494793,0.003467,0.422915,0.414912,UP
11831,0.88089,0.340426,0.028942,0.456114,0.001894,0.496893,0.582018,DOWN
11832,0.45113,0.957447,0.042272,0.643261,0.002775,0.439669,0.591228,DOWN
11833,0.469139,0.297872,0.047586,0.452841,0.003157,0.496893,0.386404,UP
